;name;monitoring;mini-mon;valeur;time;prediction
2016-05-11T11:31:08.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3249;4.17568749817
2016-05-11T11:31:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.5625;3250;4.91338318711
2016-05-11T11:31:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3251;3.82061788662
2016-05-11T11:31:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3252;3.96275675272
2016-05-11T11:32:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3253;5.29141448804
2016-05-11T11:32:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3254;4.31745629267
2016-05-11T11:32:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;3255;5.62848232872
2016-05-11T11:32:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3256;4.246590399
2016-05-11T11:33:09.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3257;5.49396597977
2016-05-11T11:33:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3258;4.10474759018
2016-05-11T11:33:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3259;5.08793063435
2016-05-11T11:33:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3260;3.96275675272
2016-05-11T11:34:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3261;3.82061788662
2016-05-11T11:34:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3262;3.89170582325
2016-05-11T11:34:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3263;3.82061788662
2016-05-11T11:34:54.000Z;net.out_packets_sec;monitoring;mini-mon;5.66666666667;3264;6.029545077
2016-05-11T11:35:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3265;4.38828517918
2016-05-11T11:35:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3266;5.15586218136
2016-05-11T11:35:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3267;5.22369013259
2016-05-11T11:35:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3268;5.22369013259
2016-05-11T11:36:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3269;3.89170582325
2016-05-11T11:36:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3270;5.08793063435
2016-05-11T11:36:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3271;4.10474759018
2016-05-11T11:36:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3272;5.29141448804
2016-05-11T11:37:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3273;4.31745629267
2016-05-11T11:37:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3274;3.60805163999
2016-05-11T11:37:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3275;4.17568749817
2016-05-11T11:37:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3276;5.29141448804
2016-05-11T11:38:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3277;3.89170582325
2016-05-11T11:38:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;3278;4.74187450434
2016-05-11T11:38:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3279;4.17568749817
2016-05-11T11:38:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3280;4.246590399
2016-05-11T11:39:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3281;5.29141448804
2016-05-11T11:39:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3282;5.22369013259
2016-05-11T11:39:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;3283;5.56127595213
2016-05-11T11:39:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3284;3.82061788662
2016-05-11T11:40:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3285;3.89170582325
2016-05-11T11:40:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3286;5.08793063435
2016-05-11T11:40:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3287;4.45907705853
2016-05-11T11:40:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3288;5.22369013259
2016-05-11T11:41:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3289;4.03377067503
2016-05-11T11:41:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3290;3.96275675272
2016-05-11T11:41:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3291;5.42655241163
2016-05-11T11:41:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3292;4.03377067503
2016-05-11T11:42:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3293;5.22369013259
2016-05-11T11:42:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3294;4.10474759018
2016-05-11T11:42:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.46666666667;3295;5.82947988384
2016-05-11T11:42:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3296;4.03377067503
2016-05-11T11:43:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3297;5.29141448804
2016-05-11T11:43:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3298;3.89170582325
2016-05-11T11:43:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3299;5.15586218136
2016-05-11T11:43:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3300;5.29141448804
2016-05-11T11:44:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3301;4.03377067503
2016-05-11T11:44:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3302;4.17568749817
2016-05-11T11:44:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3303;5.22369013259
2016-05-11T11:44:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3304;4.246590399
2016-05-11T11:45:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3305;5.29141448804
2016-05-11T11:45:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3306;3.89170582325
2016-05-11T11:45:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.46666666667;3307;5.82947988384
2016-05-11T11:45:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3308;4.03377067503
2016-05-11T11:46:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.4;3309;3.67880703275
2016-05-11T11:46:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3310;4.17568749817
2016-05-11T11:46:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3311;4.10474759018
2016-05-11T11:46:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.13333333333;3312;3.39545472287
2016-05-11T11:47:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3313;4.95175675303
2016-05-11T11:47:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3314;4.31745629267
2016-05-11T11:47:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3315;3.96275675272
2016-05-11T11:47:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3316;5.29141448804
2016-05-11T11:48:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3317;4.31745629267
2016-05-11T11:48:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3318;3.89170582325
2016-05-11T11:48:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3319;4.95175675303
2016-05-11T11:48:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3320;3.60805163999
2016-05-11T11:49:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3321;4.246590399
2016-05-11T11:49:24.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3322;5.01989549158
2016-05-11T11:49:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.46666666667;3323;5.82947988384
2016-05-11T11:49:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3324;4.10474759018
2016-05-11T11:50:09.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3325;5.29141448804
2016-05-11T11:50:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3326;4.03377067503
2016-05-11T11:50:39.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;3327;5.08793063435
2016-05-11T11:50:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3328;4.10474759018
2016-05-11T11:51:09.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;3329;5.35903524772
2016-05-11T11:51:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3330;4.246590399
2016-05-11T11:51:39.000Z;net.out_packets_sec;monitoring;mini-mon;3.13333333333;3331;3.39545472287
2016-05-11T11:51:54.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3332;3.82061788662
2016-05-11T11:52:09.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3333;3.89170582325
2016-05-11T11:52:24.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3334;3.74950730237
2016-05-11T11:52:39.000Z;net.out_packets_sec;monitoring;mini-mon;5.46666666667;3335;5.82947988384
2016-05-11T11:52:54.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3336;4.31745629267
2016-05-11T11:53:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.75;3337;4.05151837324
2016-05-11T11:53:25.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;3338;5.56127595213
2016-05-11T11:53:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.26666666667;3339;3.53724112409
2016-05-11T11:53:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3340;4.03377067503
2016-05-11T11:54:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3341;5.29141448804
2016-05-11T11:54:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3342;4.17568749817
2016-05-11T11:54:40.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3343;5.42655241163
2016-05-11T11:54:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;3344;4.17568749817
2016-05-11T11:55:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3345;3.82061788662
2016-05-11T11:55:25.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3346;4.52983193073
2016-05-11T11:55:40.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;3347;4.52983193073
2016-05-11T11:55:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;3348;4.74187450434
2016-05-11T11:56:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3349;5.29141448804
2016-05-11T11:56:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3350;4.10474759018
2016-05-11T11:56:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3351;4.03377067503
2016-05-11T11:56:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.66666666667;3352;5.01989549158
2016-05-11T11:57:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;3353;4.246590399
2016-05-11T11:57:25.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3354;5.29141448804
2016-05-11T11:57:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.33333333333;3355;3.60805163999
2016-05-11T11:57:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3356;3.89170582325
2016-05-11T11:58:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3357;3.74950730237
2016-05-11T11:58:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3358;3.82061788662
2016-05-11T11:58:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3359;3.74950730237
2016-05-11T11:58:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3360;5.29141448804
2016-05-11T11:59:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3361;3.89170582325
2016-05-11T11:59:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3362;3.89170582325
2016-05-11T11:59:40.000Z;net.out_packets_sec;monitoring;mini-mon;5.6;3363;5.96296027506
2016-05-11T11:59:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;3364;4.60054979576
2016-05-11T12:00:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;3365;5.22369013259
2016-05-11T12:00:25.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;3366;4.45907705853
2016-05-11T12:00:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;3367;3.74950730237
2016-05-11T12:00:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3368;3.89170582325
2016-05-11T12:01:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;3369;4.95175675303
2016-05-11T12:01:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3370;3.82061788662
2016-05-11T12:01:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3371;4.10474759018
2016-05-11T12:01:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3372;5.29141448804
2016-05-11T12:02:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3373;3.82061788662
2016-05-11T12:02:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3374;4.03377067503
2016-05-11T12:02:40.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;3375;4.31745629267
2016-05-11T12:02:55.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3376;5.42655241163
2016-05-11T12:03:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3377;4.03377067503
2016-05-11T12:03:25.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3378;5.15586218136
2016-05-11T12:03:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3379;4.10474759018
2016-05-11T12:03:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;3380;4.88305118429
2016-05-11T12:04:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;3381;4.8124813479
2016-05-11T12:04:25.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3382;5.15586218136
2016-05-11T12:04:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3383;4.03377067503
2016-05-11T12:04:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3384;4.10474759018
2016-05-11T12:05:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3385;5.29141448804
2016-05-11T12:05:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;3386;4.10474759018
2016-05-11T12:05:40.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3387;5.49396597977
2016-05-11T12:05:55.000Z;net.out_packets_sec;monitoring;mini-mon;5.53333333333;3388;5.89627187734
2016-05-11T12:06:10.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3389;5.29141448804
2016-05-11T12:06:25.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;3390;4.38828517918
2016-05-11T12:06:40.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3391;5.29141448804
2016-05-11T12:06:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;3392;3.82061788662
2016-05-11T12:07:10.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;3393;5.49396597977
2016-05-11T12:07:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3394;3.89170582325
2016-05-11T12:07:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3395;3.89170582325
2016-05-11T12:07:55.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3396;3.89170582325
2016-05-11T12:08:10.000Z;net.out_packets_sec;monitoring;mini-mon;5.33333333333;3397;5.69558510953
2016-05-11T12:08:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.26666666667;3398;3.53724112409
2016-05-11T12:08:40.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3399;3.96275675272
2016-05-11T12:08:55.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;3400;5.29141448804
2016-05-11T12:09:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3401;4.03377067503
2016-05-11T12:09:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;3402;3.89170582325
2016-05-11T12:09:40.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;3403;5.76258429457
2016-05-11T12:09:55.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;3404;5.42655241163
2016-05-11T12:10:10.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;3405;4.03377067503
2016-05-11T12:10:25.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;3406;3.96275675272
2016-05-11T12:10:40.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;3407;5.15586218136
2016-05-11T12:10:55.000Z;net.out_packets_sec;monitoring;mini-mon;6.6;3408;6.95838868161
2016-05-11T12:11:10.000Z;net.out_packets_sec;monitoring;mini-mon;8.4;3409;8.69980377786
2016-05-11T12:11:25.000Z;net.out_packets_sec;monitoring;mini-mon;7.93333333333;3410;8.255027431
2016-05-11T12:11:40.000Z;net.out_packets_sec;monitoring;mini-mon;8.26666666667;3411;8.57345726868
2016-05-11T12:11:55.000Z;net.out_packets_sec;monitoring;mini-mon;9.8;3412;9.98966896821
2016-05-11T12:12:10.000Z;net.out_packets_sec;monitoring;mini-mon;8.26666666667;3413;8.57345726868
2016-05-11T12:12:25.000Z;net.out_packets_sec;monitoring;mini-mon;8.4;3414;8.69980377786
2016-05-11T12:12:40.000Z;net.out_packets_sec;monitoring;mini-mon;7.0;3415;7.35123076541
2016-05-11T12:12:55.000Z;net.out_packets_sec;monitoring;mini-mon;8.86666666667;3416;9.13484144785
2016-05-11T12:13:10.000Z;net.out_packets_sec;monitoring;mini-mon;8.46666666667;3417;8.76226319642
2016-05-11T12:13:25.000Z;net.out_packets_sec;monitoring;mini-mon;8.73333333333;3418;9.01106360403
2016-05-11T12:13:41.000Z;net.out_packets_sec;monitoring;mini-mon;7.5625;3419;7.89808102819
2016-05-11T12:13:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.06666666667;3420;8.38267439886
2016-05-11T12:14:11.000Z;net.out_packets_sec;monitoring;mini-mon;7.86666666667;3421;8.19106643068
2016-05-11T12:14:26.000Z;net.out_packets_sec;monitoring;mini-mon;9.06666666667;3422;9.3197302636
2016-05-11T12:14:41.000Z;net.out_packets_sec;monitoring;mini-mon;9.86666666667;3423;10.0499501268
2016-05-11T12:14:56.000Z;net.out_packets_sec;monitoring;mini-mon;9.2;3424;9.44247084078
2016-05-11T12:15:11.000Z;net.out_packets_sec;monitoring;mini-mon;8.6;3425;8.88687085356
2016-05-11T12:15:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.26666666667;3426;8.57345726868
2016-05-11T12:15:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.8;3427;9.07300438927
2016-05-11T12:15:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.6;3428;8.88687085356
2016-05-11T12:16:11.000Z;net.out_packets_sec;monitoring;mini-mon;8.0;3429;8.31889675373
2016-05-11T12:16:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.0;3430;8.31889675373
2016-05-11T12:16:41.000Z;net.out_packets_sec;monitoring;mini-mon;9.2;3431;9.44247084078
2016-05-11T12:16:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.53333333333;3432;8.82461888832
2016-05-11T12:17:11.000Z;net.out_packets_sec;monitoring;mini-mon;8.73333333333;3433;9.01106360403
2016-05-11T12:17:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.26666666667;3434;8.57345726868
2016-05-11T12:17:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.26666666667;3435;8.57345726868
2016-05-11T12:17:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.93333333333;3436;9.19657477976
2016-05-11T12:18:11.000Z;net.out_packets_sec;monitoring;mini-mon;7.6;3437;7.93430565346
2016-05-11T12:18:26.000Z;net.out_packets_sec;monitoring;mini-mon;7.66666666667;3438;7.99863336416
2016-05-11T12:18:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.33333333333;3439;8.63686820343
2016-05-11T12:18:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.06666666667;3440;8.38267439886
2016-05-11T12:19:11.000Z;net.out_packets_sec;monitoring;mini-mon;8.66666666667;3441;8.94901909213
2016-05-11T12:19:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.4;3442;8.69980377786
2016-05-11T12:19:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.06666666667;3443;8.38267439886
2016-05-11T12:19:56.000Z;net.out_packets_sec;monitoring;mini-mon;9.2;3444;9.44247084078
2016-05-11T12:20:11.000Z;net.out_packets_sec;monitoring;mini-mon;8.73333333333;3445;9.01106360403
2016-05-11T12:20:26.000Z;net.out_packets_sec;monitoring;mini-mon;9.66666666667;3446;9.86879547099
2016-05-11T12:20:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.8;3447;9.07300438927
2016-05-11T12:20:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.73333333333;3448;9.01106360403
2016-05-11T12:21:11.000Z;net.out_packets_sec;monitoring;mini-mon;7.93333333333;3449;8.255027431
2016-05-11T12:21:26.000Z;net.out_packets_sec;monitoring;mini-mon;9.6;3450;9.80820313238
2016-05-11T12:21:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.4;3451;8.69980377786
2016-05-11T12:21:56.000Z;net.out_packets_sec;monitoring;mini-mon;7.73333333333;3452;8.06286939726
2016-05-11T12:22:11.000Z;net.out_packets_sec;monitoring;mini-mon;8.53333333333;3453;8.82461888832
2016-05-11T12:22:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.4;3454;8.69980377786
2016-05-11T12:22:41.000Z;net.out_packets_sec;monitoring;mini-mon;9.4;3455;9.62580375657
2016-05-11T12:22:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.8;3456;9.07300438927
2016-05-11T12:23:11.000Z;net.out_packets_sec;monitoring;mini-mon;7.66666666667;3457;7.99863336416
2016-05-11T12:23:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.53333333333;3458;8.82461888832
2016-05-11T12:23:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.06666666667;3459;8.38267439886
2016-05-11T12:23:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.6;3460;8.88687085356
2016-05-11T12:24:11.000Z;net.out_packets_sec;monitoring;mini-mon;9.46666666667;3461;9.68670727517
2016-05-11T12:24:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.73333333333;3462;9.01106360403
2016-05-11T12:24:41.000Z;net.out_packets_sec;monitoring;mini-mon;7.73333333333;3463;8.06286939726
2016-05-11T12:24:56.000Z;net.out_packets_sec;monitoring;mini-mon;8.6;3464;8.88687085356
2016-05-11T12:25:11.000Z;net.out_packets_sec;monitoring;mini-mon;9.53333333333;3465;9.7475070671
2016-05-11T12:25:26.000Z;net.out_packets_sec;monitoring;mini-mon;8.86666666667;3466;9.13484144785
2016-05-11T12:25:41.000Z;net.out_packets_sec;monitoring;mini-mon;8.4;3467;8.69980377786
